DATES,U Revenue,D CR,U OE,D NOI,D CAPEX,D WK,U FCF
2019-06-16,22531.68050502224,1980.106096184644,14530.47911741207,2146.2511892878524,675.844292998904,61107.700065119956,40063.8329533841
2019-06-23,22391.46985247247,1979.251496051297,14584.043621984885,2135.5497762525065,682.1999037059614,61318.61649259148,40063.8329533841
2019-06-30,22251.2591999227,1978.3968959179501,14637.6081265577,2124.84836321716,688.555514413019,61529.532920063,40063.8329533841
2019-07-07,22067.047047584245,1987.7329960086051,14603.000427527928,2129.744782503586,692.1155166590852,62034.99140816378,40063.8329533841
2019-07-14,21882.834895245785,1997.0690960992602,14568.392728498156,2134.6412017900116,695.6755189051515,62540.449896264574,40063.8329533841
2019-07-21,21698.62274290733,2006.4051961899152,14533.785029468385,2139.537621076437,699.2355211512178,63045.90838436536,40063.8329533841
2019-07-28,21514.41059056887,2015.7412962805702,14499.177330438615,2144.434040362863,702.7955233972841,63551.36687246614,40063.8329533841
2019-08-04,21330.198438230414,2025.0773963712252,14464.569631408844,2149.330459649289,706.3555256433503,64056.82536056693,40063.8329533841
2019-08-11,21145.986285891955,2034.4134964618802,14429.961932379072,2154.2268789357145,709.9155278894167,64562.283848667714,40063.8329533841
2019-08-18,20961.7741335535,2043.7495965525352,14395.3542333493,2159.12329822214,713.4755301354829,65067.7423367685,40063.8329533841
2019-08-25,20777.561981215043,2053.08569664319,14360.746534319529,2164.019717508566,717.0355323815492,65573.20082486929,40063.8329533841
2019-09-01,20593.349828876584,2062.4217967338454,14326.138835289757,2168.916136794992,720.5955346276155,66078.65931297008,40063.8329533841
2019-09-08,20409.13767653813,2071.7578968245,14291.531136259986,2173.8125560814174,724.1555368736817,66584.11780107085,40063.8329533841
2019-09-15,20224.92552419967,2081.093996915155,14256.923437230216,2178.708975367843,727.7155391197481,67089.57628917164,40063.8329533841
2019-09-22,20040.713371861213,2090.4300970058102,14222.315738200445,2183.605394654269,731.2755413658143,67595.03477727243,40063.8329533841
2019-09-29,19856.501219522754,2099.7661970964655,14187.708039170673,2188.501813940695,734.8355436118807,68100.49326537321,40063.8329533841
2019-10-06,19672.289067184298,2109.1022971871203,14153.100340140902,2193.3982332271203,738.3955458579469,68605.951753474,40063.8329533841
2019-10-13,20135.26371955927,2134.1912436628686,14263.538114966994,2183.023071911271,740.5198413018322,68849.95139849055,39346.59968290563
2019-10-20,20598.238371934236,2159.280190138617,14373.975889793086,2172.6479105954218,742.6441367457176,69093.9510435071,38629.36641242716
2019-10-27,21061.213024309207,2184.3691366143657,14484.413664619178,2162.2727492795725,744.7684321896029,69337.95068852363,37912.133141948696
2019-11-03,21524.187676684174,2209.458083090114,14594.85143944527,2151.8975879637233,746.8927276334881,69581.95033354018,37194.899871470225
2019-11-10,21987.162329059145,2234.5470295658624,14705.289214271363,2141.522426647874,749.0170230773734,69825.94997855673,36477.66660099175
2019-11-17,22450.136981434116,2259.635976041611,14815.726989097455,2131.1472653320247,751.1413185212588,70069.94962357328,35760.43333051328
2019-11-24,22913.111633809083,2284.7249225173596,14926.164763923547,2120.7721040161755,753.2656139651441,70313.94926858981,35043.20006003482
2019-12-01,23376.086286184054,2309.813868993108,15036.60253874964,2110.3969427003262,755.3899094090294,70557.94891360636,34325.96678955635
2019-12-08,23839.06093855902,2334.9028154688563,15147.040313575731,2100.021781384477,757.5142048529148,70801.94855862291,33608.733519077876
2019-12-15,24302.035590933992,2359.9917619446046,15257.478088401824,2089.6466200686277,759.6385002968,71045.94820363946,32891.500248599405
2019-12-22,24765.010243308963,2385.0807084203534,15367.915863227916,2079.2714587527785,761.7627957406853,71289.947848656,32174.266978120937
2019-12-29,25227.98489568393,2410.1696548961017,15478.353638054008,2068.896297436929,763.8870911845706,71533.94749367255,31457.03370764247
2020-01-05,25690.9595480589,2435.25860137185,15588.7914128801,2058.52113612108,766.011386628456,71777.9471386891,30739.800437163998
2020-01-12,25458.050931584356,2419.1915001275584,14982.83204029767,2015.3219827665391,773.0408695595073,71915.74629670386,30739.800437163998
2020-01-19,25225.14231510981,2403.124398883267,14376.872667715237,1972.1228294119985,780.0703524905588,72053.54545471862,30739.800437163998
2020-01-26,24992.233698635264,2387.0572976389753,13770.913295132807,1928.9236760574577,787.0998354216101,72191.34461273337,30739.800437163998
2020-02-02,24759.325082160714,2370.990196394684,13164.953922550374,1885.7245227029168,794.1293183526616,72329.14377074814,30739.800437163998
2020-02-09,24526.41646568617,2354.9230951503923,12558.994549967943,1842.525369348376,801.1588012837129,72466.9429287629,30739.800437163998
2020-02-16,24293.507849211623,2338.855993906101,11953.03517738551,1799.3262159938354,808.1882842147643,72604.74208677767,30739.800437163998
2020-02-23,24060.599232737077,2322.7888926618093,11347.07580480308,1756.1270626392945,815.2177671458157,72742.54124479242,30739.800437163998
2020-03-01,23827.69061626253,2306.721791417518,10741.11643222065,1712.9279092847537,822.2472500768671,72880.34040280718,30739.800437163998
2020-03-08,23594.781999787985,2290.6546901732263,10135.157059638217,1669.728755930213,829.2767330079184,73018.13956082195,30739.800437163998
2020-03-15,23361.87338331344,2274.587588928935,9529.197687055785,1626.5296025756722,836.3062159389699,73155.93871883671,30739.800437163998
2020-03-22,23128.96476683889,2258.5204876846433,8923.238314473354,1583.3304492211314,843.3356988700212,73293.73787685146,30739.800437163998
2020-03-29,22896.056150364344,2242.453386440352,8317.278941890923,1540.1312958665908,850.3651818010727,73431.53703486623,30739.800437163998
2020-04-05,22663.147533889798,2226.3862851960603,7711.319569308491,1496.93214251205,857.394664732124,73569.33619288099,30739.800437163998
